Hour,Baseline (kWh),New HP
5244,3.432756,2.871705
5245,2.534538,1.98636
5246,3.300341,2.67272
5247,2.204089,1.632468
5248,3.177565,2.365259
5249,2.484897,1.767336
5250,2.615177,1.850504
5251,2.658774,1.9714200000000002
5252,2.0786100000000003,1.461549
5253,1.884461,1.342158
5254,1.812479,1.3414000000000001
5255,2.063282,1.642302
5256,3.094855,2.689911
5257,1.390997,1.04597
5258,0.8874120000000001,0.583509
5259,0.772498,0.520356
5260,0.682517,0.472115
5261,0.704101,0.47689299999999996
5262,0.687368,0.511764
5263,1.789813,1.628734
5264,1.1700719999999998,0.896485
5265,1.1695909999999998,0.936847
5266,1.706315,1.441466
5267,1.521022,1.1762750000000002
5268,1.711906,1.31979
5269,1.879826,1.439139
5270,2.403821,1.913124
5271,2.084125,1.547788
5272,1.9865730000000001,1.5585440000000002
5273,2.66488,1.777134
5274,2.593525,1.9335499999999999
5275,2.92828,2.273701
5276,6.058058,5.315383
5277,2.219216,1.5856379999999999
5278,1.994635,1.462186
5279,1.730033,1.253352
5280,1.355116,0.929995
5281,1.09497,0.766517
5282,1.416557,1.075633
5283,0.9701620000000001,0.622687
5284,0.837901,0.583484
5285,0.877896,0.578913
5286,0.79673,0.611275
5287,2.126781,1.82648
5288,1.699892,1.39512
5289,2.600007,2.167945
5290,1.539969,1.190121
5291,2.235303,1.778008
5292,3.01146,2.485704
5293,2.0707370000000003,1.540872
5294,2.168698,1.603318
5295,2.248519,1.641038
5296,2.803467,2.1414920000000004
5297,2.574353,1.840981
5298,2.886101,2.092109
5299,2.7065680000000003,1.8775309999999998
5300,2.826281,2.078147
5301,2.244184,1.5909659999999999
5302,2.577555,1.989164
5303,1.902506,1.37601
5304,1.482405,1.021653
5305,1.22358,0.816844
5306,1.0806790000000002,0.726364
5307,0.9565220000000001,0.642026
5308,1.299916,0.9994059999999999
5309,0.874523,0.585271
5310,0.863074,0.625428
5311,1.00917,0.793401
5312,1.808916,1.460567
5313,1.4808800000000002,1.131263
5314,1.631575,1.272366
5315,2.347104,1.872181
5316,2.078412,1.589253
5317,2.3890390000000004,1.8564390000000002
5318,2.421499,1.8498320000000001
5319,2.592892,2.03574
5320,2.400159,1.707796
5321,2.424745,1.788408
5322,3.3578069999999998,2.5895970000000004
5323,2.975759,2.065494
5324,3.067237,2.270466
5325,3.4318910000000002,2.695821
5326,2.959622,2.268194
5327,2.409397,1.820922
5328,1.445324,0.969382
5329,1.163535,0.765034
5330,1.0996869999999999,0.727021
5331,1.0465039999999999,0.729725
5332,1.077569,0.822857
5333,0.753863,0.541911
5334,0.859518,0.6034
5335,1.094902,0.834114
5336,1.560273,1.305812
5337,1.7947380000000002,1.446843
5338,1.858997,1.557508
5339,2.469509,2.113705
5340,1.675885,1.304231
5341,2.2302600000000004,1.805415
5342,1.9670070000000002,1.514241
5343,1.969142,1.474882
5344,2.1241640000000004,1.575933
5345,2.410824,1.7602639999999998
5346,2.241589,1.584491
5347,2.68339,2.012282
5348,2.505871,1.869914
5349,1.986145,1.426825
5350,2.348432,1.8414780000000002
5351,1.646678,1.213196
5352,1.239007,0.876003
5353,0.9708490000000001,0.695666
5354,0.966225,0.609307
5355,0.718681,0.515603
5356,1.1414380000000002,0.9031480000000001
5357,0.730912,0.506512
5358,0.781251,0.559896
5359,0.972062,0.704868
5360,1.010286,0.820475
5361,1.178937,0.858541
5362,1.1570429999999998,0.867425
5363,1.25702,0.92892
5364,1.413659,1.033047
5365,1.532139,1.111087
5366,1.8840139999999999,1.422254
5367,1.924858,1.419223
5368,1.932494,1.370904
5369,2.219733,1.541635
5370,2.1822510000000004,1.711351
5371,2.805357,1.7527929999999998
5372,2.280507,1.5663019999999999
5373,2.109834,1.474439
5374,2.007519,1.438167
5375,1.7005899999999998,1.197335
5376,1.341558,0.9059510000000001
5377,1.516297,1.158851
5378,1.001382,0.661698
5379,0.861886,0.57541
5380,0.770263,0.524734
5381,0.735747,0.505506
5382,0.741655,0.540011
5383,0.859914,0.659117
5384,1.0528169999999997,0.822029
5385,1.180487,0.874838
5386,1.266279,0.9387300000000001
5387,1.7779960000000001,1.3941869999999998
5388,1.489964,1.075834
5389,1.577559,1.138748
5390,1.69692,1.224093
5391,1.835218,1.3168510000000002
5392,1.864627,1.354989
5393,2.2230839999999996,1.5104559999999998
5394,2.2067240000000004,1.669571
5395,2.82889,1.814466
5396,2.3074850000000002,1.58213
5397,2.553015,1.904301
5398,2.024105,1.449093
5399,1.727834,1.221536
5400,1.336911,0.908377
5401,1.1202750000000001,0.753846
5402,0.964982,0.643119
5403,0.773492,0.60263
5404,0.845146,0.554735
5405,0.864559,0.563521
5406,0.823185,0.57037
5407,1.2386400000000002,1.0801859999999999
5408,1.1570619999999998,0.867016
5409,1.146307,0.861379
5410,1.240387,0.928986
5411,1.45631,1.0507270000000002
5412,1.569306,1.129702
5413,1.675263,1.200179
5414,1.738059,1.236848
5415,1.785659,1.298221
5416,1.941748,1.3633919999999997
5417,2.528315,1.859321
5418,2.103519,1.6097059999999999
5419,2.680958,1.718321
5420,2.164127,1.4959559999999998
5421,1.956779,1.361463
5422,1.8258230000000002,1.289503
5423,1.55007,1.098837
5424,1.195258,0.811196
5425,0.9802960000000001,0.666067
5426,0.867204,0.583145
5427,0.690606,0.506676
5428,1.188824,0.890779
5429,0.70315,0.490572
5430,0.686382,0.537337
5431,0.950597,0.698094
5432,0.978399,0.80093
5433,1.1969079999999999,0.870317
5434,1.203498,0.903972
5435,1.398227,1.011847
5436,1.517692,1.093736
5437,1.609458,1.150512
5438,2.081203,1.598676
5439,1.815787,1.290293
5440,2.01909,1.436146
5441,2.144591,1.565376
5442,2.63285,1.775647
5443,2.483122,1.717378
5444,2.13608,1.454135
5445,1.980912,1.3810619999999998
5446,1.891017,1.351317
5447,1.603098,1.129424
5448,1.643027,1.2335440000000002
5449,1.032974,0.702829
5450,0.931823,0.624691
5451,0.836268,0.561764
5452,0.7432559999999999,0.513295
5453,0.675588,0.49352999999999997
5454,0.777079,0.555767
5455,0.954265,0.695409
5456,0.999367,0.81462
5457,1.2501600000000002,0.898928
5458,1.702037,1.371868
5459,1.562328,1.1255540000000002
5460,1.667093,1.212959
5461,1.822959,1.320319
5462,1.918327,1.381655
5463,2.108089,1.5125419999999998
5464,1.931155,1.5019570000000002
5465,2.742888,1.787173
5466,2.8536170000000003,2.090647
5467,2.730783,1.885885
5468,2.905531,2.103475
5469,2.3168040000000003,1.6077080000000001
5470,2.154774,1.52072
5471,1.789374,1.241324
5472,1.382011,0.925761
5473,1.142886,0.755342
5474,0.9884339999999999,0.663391
5475,0.895289,0.595733
5476,0.826876,0.551672
5477,0.751354,0.519832
5478,1.183028,0.9561609999999999
5479,0.833878,0.67288
5480,1.178988,0.871903
5481,1.137011,0.877646
5482,1.2943689999999999,0.979356
5483,1.515346,1.097746
5484,1.656426,1.2061199999999999
5485,1.81551,1.320991
5486,1.942314,1.411298
5487,2.14748,1.5393800000000002
5488,2.243219,1.590135
5489,2.896248,2.148835
5490,2.8575500000000003,2.108263
5491,2.7211410000000003,1.894916
5492,2.442451,1.671694
5493,2.278488,1.5820530000000002
5494,2.1306550000000004,1.513023
5495,1.802234,1.258684
5496,1.451653,0.978789
5497,1.220762,0.820944
5498,1.05392,0.709732
5499,1.360398,1.037749
5500,0.885941,0.586384
5501,0.805383,0.545485
5502,0.793118,0.57399
5503,0.936134,0.70196
5504,1.139294,0.867252
5505,1.234629,0.9248200000000001
5506,1.385897,1.027682
5507,1.65256,1.1844290000000002
5508,1.770865,1.295416
5509,2.3511550000000003,1.8420260000000002
5510,2.1241529999999997,1.558224
5511,2.195752,1.577528
5512,2.134046,1.672796
5513,3.03988,2.1078330000000003
5514,3.120364,2.484468
5515,3.013607,2.215324
5516,2.745877,1.886703
5517,2.540334,1.7338399999999998
5518,2.3725569999999996,1.669124
5519,2.386037,1.768463
5520,1.5962070000000002,1.072724
5521,1.349172,0.89323
5522,1.239587,0.807631
5523,1.106388,0.733797
5524,1.0386199999999999,0.670841
5525,0.9897809999999999,0.663802
5526,1.00541,0.686747
5527,1.057548,0.823978
5528,1.512337,1.0780640000000001
5529,1.8666449999999999,1.523156
5530,1.685929,1.287367
5531,2.063234,1.526893
5532,2.154156,1.602072
5533,2.319313,1.703486
5534,2.791085,2.145589
5535,2.940455,2.221521
5536,2.479189,1.8227529999999998
5537,2.8485120000000004,1.9881410000000002
5538,2.830978,2.007233
5539,4.032706,3.157633
5540,2.473458,1.674916
5541,2.689993,1.996037
5542,2.1540630000000003,1.540979
5543,1.8667880000000001,1.322452
5544,1.4608610000000002,0.988282
5545,1.2032260000000001,0.801418
5546,1.0758610000000002,0.70378
5547,1.2535999999999998,1.0067279999999998
5548,0.933714,0.612093
5549,0.905518,0.602117
5550,0.950912,0.655901
5551,1.13086,0.828648
5552,1.322214,1.0077340000000001
5553,1.891467,1.480735
5554,1.452611,1.114127
5555,1.554467,1.186901
5556,2.202732,1.787835
5557,2.174912,1.7020350000000002
5558,1.961122,1.4838290000000003
5559,2.406628,1.858908
5560,2.120825,1.719868
5561,2.165843,1.5453409999999999
5562,3.012594,2.1534630000000003
5563,2.387654,1.629604
5564,1.9664059999999999,1.366287
5565,2.330647,1.786912
5566,1.842215,1.351758
5567,1.571169,1.1406379999999998
5568,1.592384,1.2298699999999998
5569,0.976434,0.670123
5570,0.883205,0.589299
5571,0.74399,0.528634
5572,0.835751,0.530196
5573,0.742384,0.506426
5574,0.728287,0.544578
5575,1.01377,0.741743
5576,1.168455,0.901552
5577,3.030729,2.717695
5578,1.745056,1.447478
5579,1.377027,1.094946
5580,1.871084,1.543184
5581,3.165487,2.747018
5582,2.135179,1.703113
5583,1.7450050000000001,1.279838
5584,1.9490340000000002,1.433721
5585,4.699903,3.997743
5586,2.675321,1.996848
5587,2.726495,1.871034
5588,2.847675,2.1069560000000003
5589,2.273765,1.606933
5590,2.164029,1.549097
5591,2.2410970000000003,1.7023979999999999
5592,1.414011,0.953762
5593,1.1658510000000002,0.769296
5594,0.995261,0.651423
5595,0.878428,0.583487
5596,0.737092,0.533453
5597,0.8111,0.546906
5598,0.838625,0.589052
5599,0.990483,0.747947
5600,1.669446,1.352374
5601,1.319677,1.00525
5602,1.42149,1.099671
5603,1.652179,1.246854
5604,2.181486,1.744167
5605,1.889337,1.414106
5606,1.930171,1.414675
5607,2.044126,1.484207
5608,2.151733,1.553661
5609,2.052521,1.571719
5610,2.732449,1.786995
5611,4.2750200000000005,3.4954110000000003
5612,2.667943,1.976002
5613,3.066334,2.420767
5614,2.5287640000000002,1.979555
5615,1.788721,1.256297
5616,1.324442,0.9269270000000001
5617,1.163565,0.76821
5618,1.028125,0.673591
5619,0.858823,0.5979179999999998
5620,0.904336,0.592413
5621,0.951976,0.599791
5622,1.282829,0.990698
5623,0.9420810000000001,0.715672
5624,1.093377,0.900356
5625,1.289636,0.970307
5626,1.290951,1.008345
5627,1.287214,1.021007
5628,1.809918,1.5020250000000002
5629,1.47294,1.132586
5630,1.5345990000000003,1.1606679999999998
5631,2.1045760000000002,1.676044
5632,2.2576370000000003,1.75942
5633,4.396932,3.802213
5634,3.6097170000000003,2.943054
5635,3.289536,2.587035
5636,2.402962,1.816267
5637,1.876325,1.355441
5638,1.840468,1.344228
5639,1.595361,1.173071
5640,1.611135,1.242425
5641,0.993771,0.668189
5642,0.907302,0.628972
5643,0.759307,0.537762
5644,0.794348,0.530349
5645,0.787119,0.535303
5646,0.839407,0.592751
5647,1.459637,1.20323
5648,1.2478879999999999,0.974832
5649,6.101767,5.59105
5650,1.9947110000000001,1.738791
5651,1.980135,1.568766
5652,1.541271,1.200921
5653,1.671597,1.28717
5654,1.767312,1.339224
5655,1.885095,1.404287
5656,2.424472,1.896107
5657,2.287726,1.653946
5658,2.520736,1.788757
5659,2.467544,1.747112
5660,2.610767,1.917202
5661,2.230685,1.6192840000000002
5662,2.214428,1.656978
5663,3.024967,2.522986
5664,1.312771,0.908061
5665,1.002612,0.670897
5666,0.854562,0.571268
5667,0.659531,0.49086900000000006
5668,1.2086590000000001,0.942856
5669,0.711575,0.505912
5670,0.636918,0.482385
5671,0.734943,0.609773
5672,1.3221289999999999,1.210288
5673,1.597207,1.35742
5674,1.278211,1.0421120000000001
5675,1.54836,1.219459
5676,1.716258,1.34457
5677,3.341922,2.902799
5678,1.8734849999999998,1.422009
5679,1.998216,1.498497
5680,2.542274,2.000487
5681,2.842966,2.172148
5682,3.058228,2.29435
5683,2.570907,1.833601
5684,4.928189,4.163972
5685,2.31584,1.71117
5686,2.584176,2.046
5687,1.722512,1.260789
5688,1.283028,0.895038
5689,1.508789,1.17703
5690,0.749915,0.525527
5691,0.641754,0.459934
5692,0.376768,0.323622
5693,0.38953699999999997,0.332532
5694,0.368288,0.343845
5695,0.923608,0.901018
5696,0.698849,0.683985
5697,1.130651,0.914267
5698,1.750962,1.45233
5699,1.58746,1.192918
5700,1.716116,1.290942
5701,1.851847,1.387987
5702,2.395438,1.874196
5703,2.124642,1.556929
5704,2.251442,1.5955730000000001
5705,2.377883,1.684088
5706,3.077819,2.259432
5707,2.627202,1.834703
5708,2.3851370000000003,1.648417
5709,2.188909,1.5479949999999998
5710,2.514674,1.941128
5711,1.771615,1.267255
5712,1.3353620000000002,0.909025
5713,1.088275,0.726157
5714,0.9375119999999999,0.623558
5715,0.816663,0.550062
5716,0.751181,0.505104
5717,0.715208,0.492858
5718,1.125046,0.919883
5719,0.823439,0.659243
5720,1.0182630000000001,0.853919
5721,1.267746,0.9584900000000001
5722,1.355324,1.063692
5723,1.569475,1.202084
5724,2.182908,1.774751
5725,1.887287,1.442545
5726,2.019079,1.515433
5727,1.8844770000000002,1.509122
5728,2.222526,1.618636
5729,3.115516,2.238752
5730,2.755864,1.917908
5731,2.621235,1.83581
5732,2.3783960000000004,1.6585530000000002
5733,2.567466,1.938078
5734,2.058507,1.489165
5735,1.7313409999999998,1.242685
5736,1.72564,1.309494
5737,1.049574,0.7006
5738,0.89936,0.599053
5739,0.790181,0.534408
5740,0.70526,0.48643400000000003
5741,0.712459,0.48066000000000003
5742,0.6683130000000002,0.524328
5743,0.863551,0.676241
5744,1.106727,0.874406
5745,1.190939,0.939553
5746,1.711276,1.438241
5747,1.500207,1.159225
5748,2.461962,2.065057
5749,2.208927,1.789772
5750,1.765762,1.31927
5751,1.73559,1.282226
5752,2.974276,2.484354
5753,2.559571,1.9537339999999999
5754,2.5345050000000002,1.811848
5755,2.462707,1.7679939999999998
5756,2.698651,2.040512
5757,2.148605,1.549543
5758,2.045136,1.4915440000000002
5759,1.721264,1.242969
5760,1.31716,0.904558
5761,1.079126,0.721297
5762,0.883422,0.613883
5763,0.820889,0.5513000000000001
5764,0.695063,0.49974
5765,1.1951120000000002,0.918082
5766,0.732168,0.554277
5767,2.264886,2.012012
5768,1.435002,1.17842
5769,1.381186,1.0245039999999999
5770,1.897675,1.562107
5771,1.829007,1.369828
5772,1.919645,1.4267100000000001
5773,2.4296260000000003,1.890535
5774,2.268713,1.86775
5775,2.4982979999999997,1.684711
5776,2.415923,1.725305
5777,2.649949,1.906186
5778,3.227265,2.337164
5779,2.705072,1.843324
5780,2.383959,1.623114
5781,2.197572,1.542841
5782,2.0653490000000003,1.4903140000000001
5783,1.7116099999999999,1.221712
5784,1.313134,0.898746
5785,1.43831,1.097768
5786,0.9153830000000001,0.608083
5787,0.805939,0.53695
5788,0.720519,0.48418700000000003
5789,0.671729,0.47261200000000003
5790,0.669705,0.508056
5791,1.27117,1.085103
5792,1.049895,0.8523
5793,1.186203,0.9120320000000001
5794,1.225941,0.9811570000000001
5795,1.765632,1.473484
5796,1.484451,1.15274
5797,1.669172,1.356057
5798,4.602739,4.091108
5799,1.79944,1.326388
5800,3.880398,3.346162
5801,2.493153,1.930421
5802,2.1380630000000003,1.73333
5803,2.634547,1.714559
5804,4.338952,3.658737
5805,1.970808,1.404276
5806,2.303947,1.799169
5807,1.57331,1.14295
5808,1.170385,0.820852
5809,0.959121,0.651416
5810,0.830245,0.56365
5811,1.112321,0.877522
5812,0.638294,0.496058
5813,0.684086,0.467163
5814,0.716592,0.527469
5815,0.88128,0.696057
5816,2.87444,2.630468
5817,1.229039,0.987717
5818,1.699557,1.445232
5819,1.246586,1.017944
5820,1.316324,1.0708510000000002
5821,1.8064829999999998,1.525104
5822,1.402184,1.099291
5823,1.362182,1.074128
5824,1.346673,1.0823610000000001
5825,1.998557,1.588502
5826,1.6388019999999999,1.254906
5827,2.851602,2.4280500000000003
5828,1.8172270000000001,1.45347
5829,1.524059,1.181971
5830,2.906581,2.541404
5831,1.529199,1.256754
5832,0.915596,0.708586
5833,0.799912,0.571582
5834,0.754043,0.512484
5835,1.021643,0.84269
5836,0.544292,0.411532
5837,0.588237,0.430104
5838,0.637045,0.484605
5839,4.143023,3.924174
5840,2.926963,2.682429
5841,1.087786,0.893811
5842,1.610407,1.380417
5843,1.161351,0.9862580000000001
5844,1.295665,1.065574
5845,2.474836,2.1585360000000002
5846,1.850535,1.535344
5847,1.8099049999999999,1.567732
5848,1.711727,1.249347
5849,1.699602,1.256801
5850,2.2850740000000003,1.865012
5851,3.250338,2.7996350000000003
5852,1.679125,1.2795050000000001
5853,1.6485369999999997,1.283932
5854,3.271649,2.896583
5855,1.391847,1.070354
5856,4.5080420000000005,4.130923
5857,0.796344,0.555764
5858,0.966915,0.840463
5859,0.580094,0.41807799999999995
5860,0.53686,0.392228
5861,0.532927,0.400346
5862,0.575855,0.451318
5863,0.723883,0.61034
5864,0.942673,0.808751
5865,1.128391,0.9490890000000001
5866,1.348246,1.20109
5867,1.5720930000000002,1.426046
5868,1.606794,1.4326210000000001
5869,1.144727,0.958237
5870,1.555675,1.349972
5871,1.1293710000000001,0.934399
5872,1.1950640000000001,0.9657619999999999
5873,1.222123,1.0257
5874,1.493285,1.178916
5875,1.930113,1.622737
5876,1.462382,1.162058
5877,1.453535,1.178419
5878,1.47885,1.2071020000000001
5879,1.615589,1.366674
5880,0.904369,0.699142
5881,0.685388,0.528446
5882,0.659304,0.47795299999999996
5883,0.597094,0.433554
5884,0.568126,0.413794
5885,0.572607,0.423265
5886,0.641079,0.488927
5887,0.805245,0.653075
5888,1.4128900000000002,1.241878
5889,1.113998,0.894155
5890,1.142776,0.945393
5891,1.198739,0.9900869999999999
5892,1.680075,1.4483119999999998
5893,1.364113,1.098913
5894,1.884457,1.568334
5895,1.528122,1.1831690000000001
5896,1.694165,1.288806
5897,4.245374,3.671752
5898,2.529467,1.993854
5899,2.276066,1.612843
5900,1.9932239999999999,1.446286
5901,2.243306,1.763943
5902,1.756301,1.33414
5903,1.7932439999999998,1.427571
5904,1.113201,0.81924
5905,0.809949,0.573122
5906,0.687331,0.489182
5907,0.584374,0.424528
5908,0.525166,0.391135
5909,0.897487,0.793569
5910,0.565695,0.44551999999999997
5911,0.736804,0.618503
5912,1.407742,1.296297
5913,1.565399,1.337465
5914,1.217048,0.998543
5915,1.411385,1.118679
5916,1.912509,1.596733
5917,1.58829,1.229032
5918,1.622946,1.240904
5919,1.5212370000000002,1.2430709999999998
5920,2.341191,1.754818
5921,1.7272560000000001,1.374282
5922,2.388883,1.6661619999999997
5923,2.291412,1.624097
5924,3.010718,2.416815
5925,1.978304,1.461747
5926,2.2970479999999998,1.83351
5927,1.558599,1.153923
5928,2.171073,1.793268
5929,0.91785,0.659765
5930,0.835609,0.549682
5931,0.635113,0.480608
5932,1.065133,0.861059
5933,0.70117,0.46935899999999997
5934,0.622037,0.49565
5935,0.840454,0.672047
5936,2.662567,2.404658
5937,2.354,2.0769880000000005
5938,1.257086,1.021306
5939,1.753807,1.481263
5940,1.365133,1.091685
5941,1.5717560000000002,1.225528
5942,1.635815,1.258372
5943,2.057571,1.681095
5944,1.903116,1.394666
5945,1.889057,1.425017
5946,2.516676,2.033422
5947,2.553429,1.7365899999999999
5948,3.3716490000000006,2.7642860000000002
5949,2.031578,1.4949469999999998
5950,1.994601,1.506728
5951,2.857817,2.412224
5952,2.293549,1.875052
5953,1.0603330000000002,0.712857
5954,0.854968,0.579541
5955,0.743669,0.507327
5956,0.663008,0.463765
5957,0.63174,0.457539
5958,1.650672,1.452748
5959,1.307786,1.1840229999999998
5960,2.620632,2.343354
5961,1.67001,1.408367
5962,1.809037,1.526666
5963,2.012693,1.647551
5964,1.712521,1.315709
5965,2.286114,1.837112
5966,1.9715429999999998,1.472627
5967,2.435592,1.904032
5968,1.828996,1.440327
5969,2.446993,1.675689
5970,2.5750450000000003,1.834774
5971,2.986115,2.291274
5972,2.662554,1.966096
5973,2.15998,1.579475
5974,2.503214,1.974156
5975,1.743345,1.279594
5976,1.7336310000000001,1.335069
5977,1.051586,0.717506
5978,0.901038,0.619247
5979,0.80714,0.549626
5980,0.724495,0.507383
5981,0.717954,0.5036240000000001
5982,1.144787,0.942221
5983,0.850487,0.697585
5984,1.55197,1.341207
5985,1.350884,1.0312249999999998
5986,2.5843380000000002,2.269183
5987,1.686267,1.3010329999999999
5988,1.8144570000000002,1.402852
5989,1.944435,1.49882
5990,1.986224,1.504395
5991,2.487904,1.9508910000000002
5992,1.988829,1.605218
5993,2.427337,1.780557
5994,3.466193,2.444511
5995,2.67137,1.904879
5996,2.7999110000000003,2.1084340000000004
5997,4.32985,3.6278449999999998
5998,2.15943,1.590104
5999,1.72968,1.258811
6000,1.280327,0.890354
6001,1.400616,1.078078
